customer_id,signup_date,plan,industry,region,mrr,acv,seats,contract_type,churn,churn_date,nps_score,health_score,feature_adoption_pct,monthly_logins,support_tickets_30d,api_calls_30d,expansion_mrr,sales_rep,cs_tier,payment_method,acquisition_channel
CUST-01662,2023-04-19,Starter,Cybersecurity,Asia-Pacific,28.86,346.32,2,Annual,0,,29.0,44.72,33.9,1.7,0,16343,0.0,Alice Chen,Bronze,Bank Transfer,Organic Search
CUST-01427,09-12-2023,Starter,MarTech,Europe,30.14,307.43,5,Monthly,0,,62.0,47.44,17.4,7.6,2,411,0.0,Alice Chen,Bronze,Credit Card,Social Media
CUST-00385,"January 25, 2022",Growth,Real Estate,Asia-Pacific,89.68,914.74,5,Monthly,0,,-7.0,22.02,22.3,2.1,24,1723,0.0,N/A,Silver,PayPal,Organic Search
CUST-01768,10/04/2021,Free,HealthTech,Europe,0,0.0,2,Monthly,0,,23.0,55.1,42.8,22.0,17,1251,0.0,N/A,Bronze,Bank Transfer,Referral
CUST-00855,"November 12, 2022",Enterprise,Logistics,Middle East & Africa,919.17,24266.09,471,Multi-Year,0,,-67.0,27.55,35.6,3.0,14,1704,0.0,Carol Singh,Gold,Bank Transfer,Referral
CUST-01590,2021-03-05,Free,LegalTech,Middle East & Africa,0,0.0,3,Monthly,0,,40.0,57.41,24.7,31.0,21,2993,0.0,N/A,Bronze,PayPal,Direct
CUST-00220,"September 13, 2023",Free,Cybersecurity,North America,0,0.0,2,Monthly,1,2023-10-03,75.0,42.38,21.0,0.6,3,132,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00642,28/08/2023,Starter,Logistics,Europe,28.24,288.05,3,Monthly,0,,34.0,49.12,52.0,7.7,11,1327,13.78,N/A,Bronze,PayPal,Direct
CUST-00002,02-21-2021,Free,HR Tech,North America,0,0.0,1,Annual,1,2021-03-17,-44.0,,33.2,2.4,13,629,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00113,08-25-2022,Business,HR Tech,Latin America,284.72,3416.64,17,Annual,1,2023-04-07,97.0,33.91,28.8,3.0,26,805,0.0,David Kim,Gold,Credit Card,Paid Search
CUST-00699,15/09/2022,Free,Cybersecurity,North America,0,0.0,3,Annual,0,,0.0,32.97,9.9,0.0,0,2725,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01926,12/08/2022,Free,MarTech,Asia-Pacific,0,0.0,2,Monthly,0,,90.0,54.22,16.1,19.0,12,206,0.0,N/A,Bronze,Invoice,Direct
CUST-00952,08-28-2022,Growth,LegalTech,North America,99.98,1019.8,5,Monthly,0,,-36.0,28.9,12.9,4.1,8,17718,0.0,David Kim,Bronze,Credit Card,Email Campaign
CUST-01649,"October 09, 2023",Free,HealthTech,Asia-Pacific,0,0.0,1,Monthly,1,2023-12-10,37.0,,11.2,1.5,25,1735,0.0,N/A,Bronze,Credit Card,Direct
CUST-01637,05-13-2021,Growth,Cybersecurity,Asia-Pacific,93.04,949.01,4,Monthly,0,,51.0,56.19,52.1,8.4,4,3356,0.0,David Kim,Bronze,Credit Card,Referral
CUST-01816,03/11/2022,Business,Logistics,Asia-Pacific,310.14,8187.7,7,Multi-Year,1,2024-01-05,-87.0,22.59,6.9,17.1,26,2300,0.0,Bob Martinez,Silver,Credit Card,Referral
CUST-01411,26/09/2022,Starter,FinTech,North America,29.94,305.39,1,Monthly,0,,20.0,61.79,28.2,31.0,13,459,0.0,Bob Martinez,Bronze,Credit Card,
CUST-01410,"May 05, 2022",Starter,EdTech,Europe,30.85,314.67,2,Monthly,1,2022-11-13,-15.0,47.03,81.2,5.0,16,174,0.0,David Kim,Bronze,Credit Card,Social Media
CUST-01534,02-13-2022,Free,MarTech,Latin America,0,0.0,1,Monthly,0,,-17.0,41.8,80.7,3.4,21,2089,0.0,N/A,Bronze,Credit Card,Partner
CUST-01292,2021-11-10,Starter,MarTech,Middle East & Africa,29.12,297.02,2,Monthly,0,,68.0,46.54,46.4,0.5,7,470,0.0,Carol Singh,Bronze,Bank Transfer,Social Media
CUST-01819,16/03/2023,Starter,LegalTech,Europe,29.13,349.56,2,Annual,0,,11.0,26.87,13.1,1.9,15,3351,0.0,Bob Martinez,Bronze,Invoice,Organic Search
CUST-00442,2022-02-03,Business,EdTech,Europe,286.9,3442.8,20,Annual,1,2022-11-14,-77.0,57.52,37.4,31.0,9,2022,0.0,Grace Liu,Silver,Credit Card,Paid Search
CUST-01521,"December 23, 2022",Free,Cybersecurity,Europe,0,0.0,2,Monthly,0,,83.0,34.06,33.4,1.8,24,8450,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01137,07/06/2022,Free,Logistics,Asia-Pacific,0,0.0,2,Annual,1,2022-10-18,62.0,51.21,34.2,18.0,19,1693,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01716,"July 18, 2023",Growth,LegalTech,Europe,93.57,1122.84,14,Annual,1,2023-12-03,-12.0,32.9,51.4,0.7,18,4110,0.0,Carol Singh,Silver,Credit Card,Direct
CUST-01257,"April 10, 2023",Starter,MarTech,Asia-Pacific,28.0,285.6,3,Monthly,0,,-90.0,35.42,26.3,9.5,4,1102,0.0,David Kim,Bronze,PayPal,Social Media
CUST-01874,"January 29, 2022",Business,E-Commerce,Middle East & Africa,291.09,2969.12,16,Monthly,1,2022-08-02,-49.0,68.09,74.4,31.0,14,64953,0.0,David Kim,Gold,Bank Transfer,
CUST-01632,12-20-2021,Business,Real Estate,North America,295.39,3544.68,48,Annual,0,,71.0,28.46,33.7,0.6,29,2774,0.0,Carol Singh,Silver,Bank Transfer,Paid Search
CUST-01696,2023-10-27,Business,E-Commerce,North America,293.52,3522.24,21,Annual,0,,54.0,39.25,45.2,0.3,15,4414,52.3,Alice Chen,Gold,Bank Transfer,Paid Search
CUST-01398,2022-01-06,Starter,Cybersecurity,North America,29.9,304.98,2,Monthly,0,,8.0,,6.8,7.6,29,30878,0.0,N/A,Bronze,Credit Card,Direct
CUST-00664,25/07/2021,Business,FinTech,Europe,311.72,3740.64,22,Annual,0,,93.0,50.69,46.0,4.4,10,282,0.0,David Kim,Gold,Credit Card,Direct
CUST-01916,2022-11-08,Starter,E-Commerce,Europe,27.62,281.72,4,Monthly,0,,-33.0,69.78,70.7,28.8,9,1499,0.0,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-01258,"February 12, 2021",Business,FinTech,Asia-Pacific,291.63,3499.56,25,Annual,0,,-27.0,18.94,14.5,3.4,24,3289,0.0,Bob Martinez,Silver,Credit Card,Direct
CUST-01784,04-15-2021,Enterprise,EdTech,Asia-Pacific,1085.15,28647.96,478,Multi-Year,0,,31.0,59.11,78.8,5.2,4,2117,0.0,Frank Osei,Gold,PayPal,Email Campaign
CUST-01701,03-26-2021,Starter,LegalTech,Europe,$28.6,291.72,2,Monthly,1,2021-04-29,-8.0,54.02,29.4,31.0,21,1369,0.0,Bob Martinez,Bronze,Credit Card,Paid Search
CUST-00318,20/01/2021,Free,HR TECH,North America,0,0.0,3,Annual,0,,24.0,51.55,41.4,10.4,5,382,0.0,N/A,Bronze,Credit Card,Direct
CUST-00649,07-09-2022,Growth,Real Estate,Asia-Pacific,97.38,1168.56,13,Annual,1,2023-02-18,45.0,43.29,80.9,2.6,27,1655,0.0,Alice Chen,Silver,Credit Card,Social Media
CUST-01435,2022-07-13,Starter,EdTech,Europe,31.03,316.51,4,Monthly,0,,-63.0,18.88,10.9,6.8,22,826,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-01480,08/04/2021,Growth,HR Tech,Asia-Pacific,103.41,1240.92,13,Annual,0,,-75.0,36.21,31.0,14.2,14,1161,0.0,Bob Martinez,Bronze,Credit Card,Referral
CUST-00710,29/05/2023,Business,HR Tech,Asia-Pacific,303.88,3099.58,40,Monthly,0,,24.0,57.4,50.0,12.4,3,789,0.0,Eva Rossi,Gold,PayPal,Organic Search
CUST-01383,01-29-2022,Growth,MarTech,Europe,95.04,1140.48,3,Annual,1,2023-06-16,-51.0,48.94,42.9,14.3,4,16200,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-01283,12-17-2022,Growth,Logistics,Europe,97.74,1172.88,15,Annual,0,,72.0,73.74,47.0,28.7,8,3967,0.0,Bob Martinez,Silver,Credit Card,Email Campaign
CUST-01769,"April 14, 2021",Growth,Real Estate,Middle East & Africa,96.4,1156.8,11,Annual,0,,-46.0,40.77,50.6,0.2,0,6844,36.29,Alice Chen,Bronze,PayPal,Organic Search
CUST-00973,2021-07-04,Growth,Real Estate,Middle East & Africa,102.36,1228.32,15,Annual,0,,-98.0,38.63,60.2,5.2,7,313,0.0,Alice Chen,Silver,Bank Transfer,Paid Search
CUST-00628,2023-04-13,Starter,Real Estate,Latin America,28.29,339.48,3,Annual,0,,54.0,47.33,45.4,1.7,5,232,0.0,Carol Singh,Bronze,Bank Transfer,Social Media
CUST-00633,07-07-2023,Enterprise,FinTech,Europe,1024.25,27040.2,115,Multi-Year,0,,44.0,46.04,38.9,4.1,6,5318,74.28,Alice Chen,Gold,Credit Card,Referral
CUST-01307,26/04/2021,Free,EdTech,North America,0,0.0,3,Monthly,0,,33.0,61.37,40.8,26.0,14,6350,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01401,"March 31, 2021",Free,MarTech,Europe,$0,0.0,1,Monthly,0,,23.0,44.66,52.8,2.6,9,803,0.0,N/A,Bronze,Bank Transfer,Direct
CUST-01409,30/12/2023,Growth,LegalTech,North America,103.44,1055.09,5,Monthly,0,,55.0,65.73,34.1,31.0,15,504,43.97,David Kim,Bronze,PayPal,Email Campaign
CUST-01249,07-31-2023,Business,MarTech,Asia-Pacific,290.78,3489.36,19,Annual,1,2024-05-11,28.0,46.69,55.9,17.0,29,4072,0.0,Alice Chen,Silver,Credit Card,Social Media
CUST-01963,2022-11-22,Starter,HealthTech,North America,29.65,302.43,1,Monthly,1,2023-03-01,13.0,73.35,85.8,20.3,5,479,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-01255,08-16-2022,Starter,FinTech,Latin America,26.22,267.44,4,Monthly,0,,45.0,68.07,39.6,29.3,10,13689,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-01497,2022-01-19,Free,Real Estate,North America,0,0.0,2,Monthly,0,,78.0,60.59,39.5,11.3,0,439,0.0,N/A,Bronze,Invoice,Email Campaign
CUST-01372,11/07/2021,Business,E-COMMERCE,Asia-Pacific,303.2,3638.4,13,Annual,0,,-27.0,24.37,4.5,6.6,16,1250,0.0,Alice Chen,Gold,Credit Card,Referral
CUST-01530,2021-03-17,Growth,Real Estate,Asia-Pacific,98.33,1179.96,7,Annual,0,,68.0,52.69,26.0,24.2,23,17922,14.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01664,14/09/2021,Free,MarTech,Asia-Pacific,0,0.0,3,Monthly,0,,68.0,62.7,49.5,19.0,11,1461,0.0,N/A,Bronze,Credit Card,Referral
CUST-01355,03/03/2023,Free,FinTech,Asia-Pacific,0,0.0,1,Monthly,0,,-97.0,24.9,40.1,6.1,20,111,0.0,N/A,Bronze,Bank Transfer,Referral
CUST-01936,12-27-2021,Growth,Cybersecurity,Europe,91.34,931.67,6,Monthly,1,2022-04-25,-63.0,20.62,6.2,1.1,9,444,0.0,David Kim,Silver,Bank Transfer,Partner
CUST-01911,08/04/2022,Free,Logistics,Europe,0,0.0,1,Monthly,0,,-47.0,52.57,87.7,12.7,17,575,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01644,04-05-2022,Growth,MarTech,Europe,99.9,1018.98,14,Monthly,0,,79.0,52.22,11.1,14.8,5,10278,0.0,Bob Martinez,Silver,Credit Card,Direct
CUST-01859,2021-10-10,Free,LegalTech,Latin America,0,0.0,1,Monthly,1,2023-01-22,-16.0,44.32,50.4,2.2,2,3380,0.0,N/A,Bronze,Credit Card,Partner
CUST-00796,2023-04-08,Growth,real estate,Latin America,90.87,926.87,11,Monthly,1,2024-06-05,74.0,35.9,2.8,14.8,25,34,0.0,N/A,Silver,Credit Card,Organic Search
CUST-00646,09/11/2022,Business,MarTech,North America,315.76,3789.12,15,Annual,1,2023-12-12,-68.0,29.84,21.8,6.3,9,1907,0.0,David Kim,Silver,Credit Card,Referral
CUST-01013,2023-08-09,Enterprise,Cybersecurity,Middle East & Africa,989.85,11878.2,286,Annual,1,2024-03-15,,0.0,52.0,19.4,24,19434,0.0,Carol Singh,Gold,Credit Card,Email Campaign
CUST-01850,10-05-2022,Enterprise,MarTech,Latin America,849.59,10195.08,52,Annual,0,,,0.0,34.9,1.9,23,2747,0.0,Frank Osei,Platinum,Credit Card,Paid Search
CUST-00557,2021-09-16,Growth,LegalTech,Asia-Pacific,102.25,1227.0,12,Annual,0,,-67.0,35.87,64.9,3.2,15,3904,0.0,Alice Chen,Bronze,Invoice,Email Campaign
CUST-00682,06/08/2022,Free,HR Tech,Europe,0,0.0,3,Annual,0,,-66.0,24.53,49.8,0.2,21,6068,0.0,N/A,Bronze,Credit Card,Social Media
CUST-00578,09-05-2021,Free,HR Tech,Latin America,0,0.0,1,Monthly,1,2022-07-06,-42.0,42.1,43.2,19.3,23,560,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01110,"October 22, 2022",Starter,E-Commerce,Asia-Pacific,29.5,300.9,1,Monthly,0,,-99.0,19.49,51.9,0.5,25,1057,0.0,N/A,Bronze,Invoice,Direct
CUST-01267,06-12-2023,Growth,FinTech,Middle East & Africa,101.82,1038.56,10,Monthly,0,,-76.0,29.25,33.7,11.1,21,35733,45.1,Alice Chen,Bronze,Credit Card,Social Media
CUST-01723,10/08/2023,Starter,FinTech,Europe,28.21,287.74,3,Monthly,0,,-64.0,33.8,40.3,0.8,4,19244,0.0,Alice Chen,Bronze,PayPal,Organic Search
CUST-01184,23/05/2021,Free,FinTech,Asia-Pacific,0,0.0,1,Monthly,1,2022-07-19,-36.0,33.36,53.0,1.1,15,10281,0.0,N/A,Bronze,PayPal,Paid Search
CUST-00525,"February 25, 2021",Growth,Logistics,Middle East & Africa,104.57,1066.61,6,Monthly,1,2022-03-25,97.0,74.07,19.0,31.0,2,7886,0.0,David Kim,Bronze,PayPal,Direct
CUST-01060,05-21-2021,Starter,E-Commerce,Europe,29.61,355.32,2,Annual,0,,92.0,68.2,34.8,30.2,16,3028,0.0,Bob Martinez,Bronze,Invoice,Referral
CUST-00541,14/05/2023,Free,FinTech,North America,0,0.0,1,Monthly,1,2023-09-05,-98.0,10.16,21.1,1.0,26,9143,0.0,N/A,Bronze,Credit Card,Social Media
CUST-01195,"January 28, 2023",Free,Real Estate,North America,0,0.0,3,Monthly,0,,20.0,,60.4,16.0,29,3985,0.0,N/A,Bronze,Credit Card,Direct
CUST-01679,2021-11-10,Starter,E-Commerce,Europe,30.18,307.84,4,Monthly,0,,-68.0,22.08,49.6,0.0,24,4121,0.0,Alice Chen,Bronze,Credit Card,Direct
CUST-00749,12/09/2021,Enterprise,Real Estate,North America,949.33,25062.31,88,Multi-Year,1,2022-08-06,-89.0,17.44,29.5,4.3,25,935,0.0,David Kim,Gold,PayPal,Product Hunt
CUST-01862,"October 28, 2022",Growth,HR Tech,North America,103.61,1056.82,15,Monthly,0,,-5.0,26.1,14.1,5.2,19,298,40.82,Carol Singh,Bronze,Bank Transfer,Referral
CUST-01431,09-13-2021,Free,EdTech,North America,0,0.0,2,Monthly,0,,-38.0,51.13,39.3,18.4,7,760,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00485,11/10/2021,Growth,E-Commerce,Asia-Pacific,98.17,1001.33,3,Monthly,0,,-80.0,34.62,45.4,9.3,15,3336,0.0,Carol Singh,Bronze,Bank Transfer,Social Media
CUST-01758,09-24-2022,Starter,Logistics,Europe,28.03,285.91,5,Monthly,0,,95.0,58.8,79.3,5.0,14,2971,0.0,Alice Chen,Bronze,PayPal,Referral
CUST-00096,"July 06, 2021",Growth,Real Estate,Europe,108.27,1299.24,15,Annual,0,,74.0,58.1,57.9,18.6,22,135,0.0,Bob Martinez,Bronze,Credit Card,
CUST-01021,10-06-2023,Starter,FinTech,Middle East & Africa,29.72,303.14,3,Monthly,0,,4.0,,14.8,4.6,15,914,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00564,10/12/2021,Enterprise,Cybersecurity,Europe,1019.33,26910.31,122,Multi-Year,0,,-64.0,61.8,57.2,30.7,13,191,276.9,Eva Rossi,Platinum,PayPal,Referral
CUST-01265,2021-08-05,Business,HR Tech,North America,310.82,8205.65,27,Multi-Year,0,,-2.0,,11.7,31.0,20,25,130.52,David Kim,Gold,Credit Card,Direct
CUST-00743,05-27-2021,Starter,Real Estate,North America,29.06,348.72,2,Annual,0,,,0.0,38.1,8.0,25,233,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00864,31/03/2021,Starter,E-Commerce,Europe,29.03,296.11,2,Monthly,0,,-90.0,67.69,71.2,31.0,7,16111,0.0,Alice Chen,Bronze,PayPal,Paid Search
CUST-01599,"February 24, 2023",Growth,E-Commerce,North America,106.79,1281.48,11,Annual,0,,48.0,57.83,22.3,22.4,8,1271,25.57,David Kim,Bronze,Credit Card,Referral
CUST-01715,2022-09-02,Free,HealthTech,Asia-Pacific,0,0.0,2,Monthly,0,,92.0,57.88,49.5,7.4,5,563,0.0,N/A,Bronze,Credit Card,Partner
CUST-01485,2021-08-16,Free,FinTech,North America,0,0.0,2,Monthly,0,,-4.0,31.08,8.9,9.1,15,467,0.0,N/A,Bronze,Credit Card,
CUST-00892,"February 18, 2023",Free,HealthTech,North America,0,0.0,3,Annual,1,2024-04-17,46.0,68.16,54.1,31.0,19,255,0.0,N/A,Bronze,Credit Card,Direct
CUST-01578,2022-12-21,Business,MarTech,North America,285.85,3430.2,35,Annual,0,,26.0,46.97,61.6,11.6,23,2843,0.0,Carol Singh,Gold,Invoice,Social Media
CUST-01039,06-28-2023,Growth,FinTech,North America,93.6,1123.2,3,Annual,0,,60.0,48.39,13.5,16.2,11,751,0.0,N/A,Silver,Bank Transfer,Email Campaign
CUST-00207,07-25-2022,Starter,E-Commerce,North America,28.81,345.72,2,Annual,0,,-86.0,20.76,20.7,6.7,20,184,0.0,Bob Martinez,Bronze,Invoice,Organic Search
CUST-00393,06-03-2023,Business,HR Tech,Europe,313.49,3761.88,28,Annual,0,,-77.0,30.25,50.3,6.4,20,466,0.0,Frank Osei,Gold,Credit Card,Direct
CUST-00795,08-26-2021,Starter,Logistics,North America,28.85,346.2,5,Annual,0,,7.0,65.07,48.4,21.2,1,139,0.0,David Kim,Bronze,Credit Card,Email Campaign
CUST-00871,"March 17, 2021",Growth,EdTech,Asia-Pacific,92.6,944.52,13,Monthly,0,,-22.0,32.24,19.1,15.2,24,15675,0.0,David Kim,Bronze,Bank Transfer,Social Media
CUST-00398,"September 08, 2022",Enterprise,Logistics,Europe,1044.91,27585.62,143,Multi-Year,0,,-12.0,24.17,22.0,0.8,18,1580,504.87,David Kim,Platinum,Credit Card,Paid Search
CUST-00767,2021-03-24,Enterprise,martech,North America,1034.87,27320.57,493,Multi-Year,0,,-65.0,11.42,8.7,4.8,29,6945,0.0,Carol Singh,Gold,Credit Card,Referral
CUST-01852,2021-11-07,Starter,Logistics,Middle East & Africa,26.64,271.73,1,Monthly,1,2022-09-15,-29.0,47.95,48.2,6.6,0,5642,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-01242,"October 22, 2023",Starter,HealthTech,Latin America,27.06,324.72,4,Annual,0,,7.0,54.16,43.0,24.0,19,715,0.0,Alice Chen,Bronze,PayPal,Referral
CUST-01029,05-09-2023,Business,HR Tech,Asia-Pacific,305.57,8067.05,18,Multi-Year,0,,,0.0,20.6,1.1,26,9648,0.0,Frank Osei,Silver,Bank Transfer,Referral
CUST-01793,09-01-2021,Business,Real Estate,Europe,290.48,3485.76,17,Annual,0,,12.0,51.16,61.7,20.1,27,6455,0.0,Frank Osei,Silver,Credit Card,Organic Search
CUST-00643,2023-12-24,Starter,MarTech,  Asia-Pacific  ,29.22,298.04,3,Monthly,0,,34.0,39.24,15.6,1.2,0,2516,0.0,Carol Singh,Bronze,Credit Card,Email Campaign
CUST-01902,02-18-2022,Business,EdTech,Europe,303.32,3093.86,10,Monthly,0,,-44.0,43.92,20.6,15.3,4,4173,0.0,Alice Chen,Gold,PayPal,Partner
CUST-00613,"October 10, 2023",Free,EdTech,North America,0,0.0,1,Monthly,0,,-88.0,20.18,25.3,9.7,27,318,0.0,N/A,Bronze,PayPal,Organic Search
CUST-01763,2023-11-02,Starter,Real Estate,North America,25.92,264.38,4,Monthly,0,,-3.0,15.66,11.8,2.5,30,211,10.48,Carol Singh,Bronze,PayPal,Social Media
CUST-00961,2022-12-23,Starter,HR Tech,Asia-Pacific,30.73,313.45,5,Monthly,0,,-29.0,47.67,42.5,19.1,16,379,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-01571,2022-11-03,Starter,Logistics,Asia-Pacific,30.47,310.79,3,Monthly,0,,-63.0,29.76,11.9,7.4,7,2251,0.0,N/A,Bronze,Bank Transfer,Direct
CUST-00726,2023-08-21,Business,Logistics,North America,285.51,2912.2,22,Monthly,1,2024-10-31,-67.0,,16.1,12.4,12,1699,0.0,Grace Liu,Silver,Bank Transfer,Organic Search
CUST-00684,08/09/2023,Free,FinTech,Europe,0,0.0,2,Monthly,0,,-96.0,48.61,54.3,26.1,20,74,0.0,N/A,Bronze,Invoice,Paid Search
CUST-00099,10/11/2021,Free,HR Tech,North America,0,0.0,1,Monthly,0,,65.0,62.64,79.3,10.7,12,387,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00805,18/10/2023,Enterprise,HR Tech,Europe,983.13,25954.63,443,Multi-Year,0,,78.0,41.55,3.3,6.3,5,145,0.0,Eva Rossi,Gold,Credit Card,Email Campaign
CUST-01752,24/01/2022,Growth,Logistics,Asia-Pacific,88.67,904.43,3,Monthly,0,,36.0,56.32,4.4,29.0,10,8953,0.0,N/A,Bronze,Invoice,Direct
CUST-01598,"January 12, 2023",Starter,Real Estate,Asia-Pacific,31.55,321.81,3,Monthly,0,,-67.0,,25.6,23.5,5,1521,0.0,David Kim,Bronze,Bank Transfer,Direct
CUST-00407,05-12-2023,Business,LegalTech,Europe,303.32,3093.86,33,Monthly,0,,32.0,47.14,68.7,6.2,19,330,0.0,Eva Rossi,Silver,Bank Transfer,Direct
CUST-00503,2023-09-04,Free,Real Estate,North America,0,0.0,2,Monthly,0,,96.0,42.45,9.8,0.6,1,562,0.0,N/A,Bronze,Bank Transfer,Social Media
CUST-01072,"August 14, 2021",Growth,Logistics,Europe,92.24,1106.88,5,Annual,0,,51.0,62.21,84.0,6.8,7,3268,22.63,Carol Singh,Bronze,Credit Card,Email Campaign
CUST-01057,"May 14, 2022",Starter,Cybersecurity,Europe,29.01,295.9,5,Monthly,0,,43.0,35.81,25.3,7.5,20,14453,0.0,Carol Singh,Bronze,Credit Card,Organic Search
CUST-00930,2023-07-31,Free,MarTech,Asia-Pacific,0,0.0,3,Monthly,0,,-71.0,45.02,45.8,12.1,5,2689,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00780,14/11/2022,Enterprise,Logistics,North America,925.7,24438.48,270,Multi-Year,0,,4.0,25.29,18.1,2.2,19,184,0.0,Bob Martinez,Gold,Credit Card,Organic Search
CUST-00201,"January 28, 2022",Enterprise,FinTech,Asia-Pacific,$1030.7,12368.4,41,Annual,0,,44.0,58.86,70.8,4.7,2,3333,15.16,David Kim,Gold,Credit Card,Paid Search
CUST-00135,2023-01-14,Free,HealthTech,North America,0,0.0,2,Monthly,1,2023-11-04,,0.0,68.6,1.9,23,441,0.0,N/A,Bronze,PayPal,Social Media
CUST-01052,07-07-2021,Free,Logistics,Asia-Pacific,0,0.0,1,Monthly,0,,,0.0,57.9,16.1,13,474,0.0,N/A,Bronze,Credit Card,Paid Search
CUST-00041,"June 11, 2021",Free,E-Commerce,Europe,0,0.0,1,Monthly,0,,-39.0,37.03,61.5,0.5,12,2008,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-01018,2021-04-03,Free,MarTech,North America,0,0.0,3,Annual,0,,72.0,65.81,64.2,13.8,6,1342,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00231,05-17-2023,Business,LegalTech,Europe,310.05,3720.6,46,Annual,1,2024-08-23,43.0,59.59,56.7,12.0,5,2218,0.0,Eva Rossi,Silver,Bank Transfer,Organic Search
CUST-01514,19/05/2021,Free,Logistics,Asia-Pacific,0,0.0,3,Monthly,0,,-11.0,32.24,68.6,0.1,26,4628,0.0,N/A,Bronze,PayPal,Email Campaign
CUST-01797,2023-02-04,Free,E-Commerce,North America,0,0.0,1,Monthly,0,,81.0,41.8,11.9,14.6,21,465,0.0,N/A,Bronze,Credit Card,Email Campaign
CUST-00379,12-09-2022,Starter,Real Estate,North America,29.52,354.24,2,Annual,1,2023-06-11,-18.0,38.11,23.6,10.5,11,6802,0.0,Alice Chen,Bronze,Credit Card,Organic Search
CUST-00289,17/01/2021,Free,LegalTech,Europe,0,0.0,2,Monthly,0,,-27.0,69.3,40.0,31.0,0,6209,0.0,N/A,Bronze,Bank Transfer,
CUST-00419,"June 24, 2023",Starter,E-Commerce,Europe,30.63,312.43,3,Monthly,0,,11.0,52.7,60.0,5.1,2,8216,0.0,David Kim,Bronze,PayPal,Paid Search
CUST-01699,12-17-2021,Growth,Cybersecurity,  North America  ,106.74,1088.75,4,Monthly,1,2022-12-18,4.0,71.45,82.4,21.7,7,3617,0.0,Bob Martinez,Bronze,Credit Card,Organic Search
CUST-00392,2023-01-16,Enterprise,HR Tech,Latin America,955.73,25231.27,186,Multi-Year,0,,59.0,60.17,28.8,25.8,14,1127,0.0,Bob Martinez,Gold,Bank Transfer,Direct
CUST-00593,07-31-2023,Starter,HR Tech,Europe,27.85,334.2,5,Annual,0,,49.0,89.59,82.3,31.0,0,685,11.95,Bob Martinez,Bronze,Credit Card,Direct
CUST-01523,"December 25, 2021",Growth,EdTech,Europe,91.4,1096.8,5,Annual,0,,-78.0,64.81,70.3,24.3,3,47,0.0,Carol Singh,Bronze,Credit Card,Referral
CUST-01163,2023-09-15,Starter,HR Tech,Europe,30.7,313.14,4,Monthly,0,,-5.0,57.68,63.9,10.0,1,1039,0.0,Bob Martinez,Bronze,Credit Card,Direct
CUST-01087,"May 11, 2021",Starter,Real Estate,Europe,28.09,286.52,1,Monthly,0,,32.0,38.47,22.7,5.3,10,106,0.0,David Kim,Bronze,Credit Card,Organic Search
CUST-01496,04/05/2023,Starter,HR Tech,Asia-Pacific,30.23,308.35,3,Monthly,0,,-100.0,42.32,34.4,31.0,27,408,13.56,N/A,Bronze,Credit Card,Paid Search
CUST-00648,2023-07-19,Business,Logistics,North America,298.86,3586.32,27,Annual,0,,33.0,53.84,38.5,27.2,26,480,148.52,Eva Rossi,Silver,Credit Card,Paid Search
CUST-01153,"December 26, 2022",Business,E-Commerce,North America,314.21,8295.14,38,Multi-Year,0,,-5.0,61.39,26.3,31.0,9,1939,0.0,Bob Martinez,Gold,Credit Card,Organic Search
CUST-01368,02-11-2023,Starter,EdTech,Asia-Pacific,32.8,334.56,5,Monthly,1,2023-10-10,-19.0,48.7,44.5,13.0,8,405,0.0,N/A,Bronze,Credit Card,Organic Search
CUST-00521,"September 19, 2021",Free,E-Commerce,North America,0,0.0,1,Monthly,0,,-62.0,31.73,62.8,2.5,20,829,0.0,N/A,Bronze,,Paid Search
CUST-01863,2023-09-07,Starter,Logistics,Latin America,28.66,292.33,4,Monthly,0,,-30.0,24.68,13.2,12.8,28,1256,0.0,Alice Chen,Bronze,Credit Card,Referral
CUST-00065,01/12/2021,Enterprise,FinTech,North America,966.73,11600.76,325,Annual,0,,-56.0,31.27,17.6,4.4,4,880,0.0,Bob Martinez,Gold,PayPal,Organic Search
